Mercado de trabajo.Gestión del empleo.Contratos registrados.Total.Todos los sectores. Porcentaje de contratos temporales registrados en las oficinas de empleo. Unidad: Porcentaje. Fuente: Estadísticas Mercado de Trabajo. Dirección General del Servicio Público de Empleo. Consejería de Economía, Hacienda y Empleo.;
Municipios;0843;Mejorada del Campo;88.27;85.23;85.94;85.81;88.13;86.82;87.26;84.88;86.28;85.90;83.20;81.63;78.17;77.34;77.91;80.04;80.69;52.17;40.02;
Municipios;0856;Miraflores de la Sierra;88.02;86.19;83.31;82.24;85.44;92.71;90.84;87.62;88.56;89.52;90.15;91.07;89.47;87.35;90.97;87.16;85.50;63.46;66.15;
Municipios;0869;Molar (El);87.22;82.48;83.31;77.58;83.04;86.11;86.56;81.18;82.38;81.19;79.22;80.77;82.75;77.57;80.15;82.55;79.40;39.87;56.36;
Municipios;0875;Molinos (Los);83.74;74.39;75.93;73.30;84.98;86.77;87.98;84.14;84.66;82.09;90.08;83.14;83.02;81.79;77.41;71.99;81.34;44.35;34.60;
Municipios;0881;Montejo de la Sierra;90.24;83.16;82.08;77.97;77.71;69.72;77.78;91.57;89.77;90.91;85.71;87.60;79.10;86.62;85.71;83.17;83.20;78.10;57.26;
Municipios;0894;Moraleja de Enmedio;81.62;78.53;79.61;83.94;89.58;93.32;94.57;94.84;91.97;89.80;90.48;92.71;89.38;90.75;91.13;94.98;75.69;43.77;32.64;
Municipios;0908;Moralzarzal;81.02;73.44;68.31;73.01;80.64;84.89;86.07;77.03;87.22;88.59;88.93;87.43;87.70;85.96;82.21;79.43;76.23;33.05;28.52;
Municipios;0915;Morata de Tajuña;83.60;85.76;80.07;82.96;90.96;88.94;89.64;86.21;84.87;83.40;84.72;87.06;84.27;82.16;84.60;87.11;83.85;51.44;59.01;
Municipios;0920;Móstoles;86.65;82.39;81.05;80.56;82.43;84.31;85.44;79.75;84.03;83.77;83.17;82.69;79.42;79.50;79.96;80.68;81.99;51.13;46.56;
Municipios;0936;Navacerrada;91.77;87.44;86.13;87.39;84.33;88.89;88.15;75.68;74.55;81.27;80.42;84.35;77.80;77.48;80.00;80.56;81.71;56.35;35.55;
Municipios;0941;Navalafuente;93.02;92.98;85.71;87.18;86.84;89.00;88.51;83.72;80.77;92.31;85.48;87.97;91.57;78.24;72.73;78.95;90.74;55.73;42.62;
Municipios;0954;Navalagamella;87.50;88.31;94.88;91.35;89.68;94.17;95.18;88.48;90.23;94.37;86.82;85.83;90.04;91.75;93.82;86.23;81.70;59.20;58.87;
Municipios;0967;Navalcarnero;86.01;83.31;83.44;82.54;86.18;84.52;88.48;85.35;90.58;87.01;85.47;84.02;82.82;83.53;86.70;85.10;83.01;43.42;47.24;
Municipios;0973;Navarredonda y San Mamés;89.23;77.02;62.20;70.92;89.86;94.64;95.24;90.00;90.71;79.63;82.89;90.29;84.93;90.74;90.78;81.67;83.87;69.05;70.11;
Municipios;0992;Navas del Rey;85.87;82.63;88.94;83.08;87.11;90.48;87.43;81.95;85.82;74.52;81.33;83.21;77.66;80.35;78.99;80.76;84.42;38.83;54.46;
Municipios;1006;Nuevo Baztán;79.96;83.70;76.23;74.94;81.30;79.72;74.97;63.04;82.20;92.04;79.48;81.20;79.17;70.30;70.09;72.43;60.96;33.23;36.29;
Municipios;1013;Olmeda de las Fuentes;88.37;76.60;93.48;78.57;82.86;82.93;89.47;62.07;83.33;69.57;84.62;80.00;61.54;66.67;76.67;71.15;59.09;59.09;55.26;
Municipios;1028;Orusco de Tajuña;85.22;79.88;85.48;73.00;89.13;91.92;94.87;80.52;97.18;84.91;76.85;84.55;81.75;77.89;76.62;80.00;77.63;72.16;67.78;
Municipios;1049;Paracuellos de Jarama;90.88;85.39;84.54;85.72;85.24;87.77;86.16;76.51;85.18;86.23;87.10;89.41;88.22;85.23;86.25;83.51;80.90;54.27;39.88;
Municipios;1065;Parla;88.25;83.61;82.82;81.49;83.07;84.55;85.56;82.29;82.59;80.74;81.03;81.99;80.73;78.16;80.48;80.62;82.98;62.23;48.17;
Municipios;1071;Patones;72.11;80.95;86.96;86.02;90.11;90.84;88.72;90.91;94.59;94.82;96.49;96.31;92.86;94.48;91.06;92.95;83.33;57.76;68.18;
Municipios;1087;Pedrezuela;83.87;83.67;84.74;75.97;78.86;76.75;88.25;79.25;75.13;76.21;76.78;78.38;77.07;74.72;70.51;74.31;65.87;42.73;37.00;
Municipios;1090;Pelayos de la Presa;83.67;85.60;82.01;83.92;80.28;89.19;87.14;78.26;85.41;86.32;84.06;85.27;85.15;81.27;79.70;84.37;79.47;47.78;50.72;
Municipios;1104;Perales de Tajuña;90.37;81.67;82.53;85.62;83.77;92.49;89.47;87.23;87.33;83.33;78.43;86.79;81.28;81.09;85.71;85.78;90.98;49.36;37.10;
Municipios;1111;Pezuela de las Torres;80.72;81.33;64.63;51.61;76.19;85.19;95.74;77.59;83.87;89.74;86.67;83.56;92.31;81.82;90.98;83.12;87.82;68.81;75.18;
Municipios;1126;Pinilla del Valle;76.00;84.21;88.00;100.00;94.03;100.00;95.83;76.47;82.35;100.00;100.00;90.48;100.00;100.00;95.35;80.95;80.49;64.10;63.16;
Municipios;1132;Pinto;86.92;83.10;82.73;83.27;85.97;88.93;90.61;88.60;86.59;87.09;87.01;86.13;86.09;85.84;89.32;89.62;88.76;64.09;57.22;
Municipios;1147;Piñuécar-Gandullas;96.15;88.81;33.85;10.62;19.27;86.79;94.44;88.89;88.24;91.67;33.33;88.46;68.97;87.50;83.33;69.23;96.30;90.48;53.85;
Municipios;1150;Pozuelo de Alarcón;82.82;76.50;73.23;74.84;82.29;82.84;81.42;69.15;79.36;80.75;82.78;83.60;82.23;82.59;82.05;77.89;74.80;55.84;54.36;
Municipios;1163;Pozuelo del Rey;91.08;84.21;87.17;89.76;78.13;84.85;77.05;88.46;85.56;78.16;84.82;73.23;75.00;80.20;81.58;77.22;75.00;42.86;34.94;
Municipios;1179;Prádena del Rincón;93.10;97.22;76.92;91.67;96.97;95.45;92.86;57.14;86.36;94.74;90.91;91.30;93.75;62.50;86.96;92.00;82.76;88.89;56.00;
Municipios;1185;Puebla de la Sierra;85.71;88.98;71.88;82.22;92.31;88.00;90.00;91.67;83.33;80.00;86.67;90.91;95.24;75.00;85.71;90.91;77.27;88.89;76.47;
Municipios;9020;Puentes Viejas;75.56;75.93;90.57;88.61;92.47;79.03;83.87;96.70;92.31;96.49;96.75;87.72;92.31;85.51;89.47;87.72;95.65;56.84;40.74;
Municipios;1198;Quijorna;97.53;93.26;88.74;92.80;90.18;86.13;87.25;79.85;83.65;88.46;81.48;92.42;89.67;90.45;92.77;90.24;82.47;71.02;55.30;
Municipios;1202;Rascafría;97.48;93.02;94.81;95.81;94.82;90.13;96.21;96.29;95.09;92.44;81.44;79.20;76.40;78.42;85.35;83.15;75.66;49.17;59.22;
Municipios;1219;Redueña;77.33;87.14;95.24;92.86;82.22;93.68;100.00;86.36;92.86;90.74;50.00;67.86;90.16;69.05;80.00;74.42;85.00;66.67;59.52;
Municipios;1224;Ribatejada;82.69;85.07;87.67;79.10;88.89;89.47;88.68;83.08;91.53;93.55;85.56;87.72;94.71;95.04;98.82;93.75;86.92;69.11;83.82;
Municipios;1230;Rivas-Vaciamadrid;89.67;84.82;81.57;80.42;83.32;84.70;89.21;83.14;87.92;81.49;81.45;81.62;81.07;77.52;79.62;79.90;80.57;51.51;41.62;
Municipios;1245;Robledillo de la Jara;71.43;79.33;72.34;93.33;93.75;92.00;92.31;81.82;66.67;93.33;93.33;82.35;78.57;100.00;100.00;100.00;61.54;87.50;56.52;
Municipios;1258;Robledo de Chavela;81.15;78.59;78.59;81.43;81.25;81.34;86.46;79.87;78.74;82.13;90.95;88.86;90.14;90.69;87.24;83.85;85.12;64.90;52.13;
Municipios;1261;Robregordo;85.71;87.50;83.33;66.67;77.78;100.00;87.50;100.00;50.00;83.33;71.43;87.50;100.00;64.29;85.71;93.75;100.00;81.82;90.00;
Municipios;1277;Rozas de Madrid (Las);78.75;71.61;67.98;70.70;78.40;81.13;81.91;70.59;82.29;81.55;84.05;81.10;76.40;77.41;78.38;80.51;74.50;42.91;36.60;
Municipios;1283;Rozas de Puerto Real;90.38;88.64;90.00;94.25;82.93;95.65;91.46;87.69;78.31;96.00;91.21;90.08;89.17;82.57;91.83;81.19;89.26;58.90;53.13;
Municipios;1296;San Agustín del Guadalix;88.96;87.75;88.48;83.45;85.48;89.72;89.71;86.12;92.44;87.78;81.21;80.67;78.62;78.03;81.30;79.31;80.32;66.18;54.80;
Municipios;1300;San Fernando de Henares;84.43;79.41;78.53;76.13;81.34;82.31;82.79;83.53;84.90;85.28;84.40;88.08;84.01;83.97;85.41;83.68;84.64;60.41;56.56;
Municipios;1317;San Lorenzo de El Escorial;86.58;80.34;79.08;81.36;86.17;86.11;87.80;80.82;90.98;89.38;91.82;87.32;87.03;90.15;89.71;86.18;82.51;66.09;62.26;
Municipios;1338;San Martín de Valdeiglesias;90.44;83.36;85.77;89.08;88.88;86.93;90.37;85.97;89.88;87.51;90.31;85.76;89.40;87.80;87.84;88.98;85.13;57.32;57.05;
Municipios;1322;San Martín de la Vega;85.58;79.73;81.70;82.12;88.55;88.78;89.93;88.93;91.29;90.06;86.39;86.45;86.02;84.65;87.02;81.55;84.86;59.15;46.49;
Municipios;1343;San Sebastián de los Reyes;89.71;84.23;80.45;80.65;85.26;85.71;87.22;79.89;86.85;86.06;86.30;86.65;85.38;82.94;84.41;86.56;85.75;64.31;55.64;
Municipios;1356;Santa María de la Alameda;89.77;84.31;84.21;86.05;96.08;92.78;95.61;86.76;84.00;81.82;82.00;83.56;89.32;84.93;84.35;87.91;81.03;50.45;52.27;
Municipios;1369;Santorcaz;95.68;86.61;89.74;88.04;95.35;91.43;96.15;92.31;96.23;88.46;89.47;90.20;93.10;64.10;85.71;80.65;92.16;41.98;61.25;
Municipios;1375;Santos de la Humosa (Los);94.83;84.38;72.95;80.99;79.12;81.58;83.72;76.77;83.02;80.58;87.31;84.21;84.31;82.88;70.75;75.61;69.81;38.36;32.52;
Municipios;1381;Serna del Monte (La);76.92;82.35;86.96;70.00;92.31;77.27;50.00;80.00;85.71;83.33;83.33;80.00;100.00;88.24;58.33;62.50;94.12;28.57;58.82;
Municipios;1408;Serranillos del Valle;85.98;80.96;78.74;81.44;81.09;88.30;86.68;82.24;85.48;81.87;77.55;81.10;68.76;82.60;89.77;77.52;79.75;49.84;31.40;
Municipios;1415;Sevilla la Nueva;80.56;72.52;75.81;78.49;83.66;87.13;85.97;79.13;81.58;86.09;79.38;84.52;83.35;84.19;84.05;80.67;81.58;48.27;51.12;
Municipios;1436;Somosierra;90.74;66.67;84.38;86.96;94.74;93.10;80.95;91.14;90.00;68.00;62.50;73.68;65.63;89.23;89.13;71.43;83.33;51.35;25.81;
Municipios;1441;Soto del Real;86.29;81.51;78.39;79.01;78.64;84.40;85.61;68.39;79.97;76.78;76.08;78.24;70.12;71.49;77.82;77.95;80.40;44.56;35.29;
Municipios;1454;Talamanca de Jarama;87.45;86.03;90.54;82.24;85.80;95.89;87.19;63.16;88.54;90.72;90.39;84.50;81.40;80.14;89.13;74.25;82.23;74.67;68.77;
Municipios;1467;Tielmes;85.77;76.00;82.89;83.97;96.77;98.70;89.95;78.03;82.76;83.80;89.27;90.46;79.58;84.33;84.11;82.85;90.82;71.18;72.84;
Municipios;1473;Titulcia;82.88;80.74;88.83;91.26;84.62;93.75;91.25;86.96;90.14;79.79;85.19;85.44;84.30;70.12;89.51;87.18;91.09;84.77;83.78;
Municipios;1489;Torrejón de Ardoz;88.02;83.33;80.58;80.34;82.64;85.85;87.49;83.43;85.07;86.35;86.47;90.28;89.81;88.04;87.58;85.72;86.16;60.69;56.71;
Municipios;1505;Torrejón de Velasco;83.04;75.00;78.08;89.16;87.64;87.88;86.22;77.37;84.49;90.23;83.80;75.57;84.44;60.73;81.50;84.05;74.94;33.24;15.80;
Municipios;1492;Torrejón de la Calzada;82.54;75.43;74.67;72.96;81.17;79.23;80.29;75.63;78.52;78.66;80.49;79.80;82.54;78.94;82.75;78.73;80.04;46.79;34.17;
Municipios;1512;Torrelaguna;84.18;76.57;78.01;81.63;80.21;84.21;85.56;82.72;80.92;85.37;86.50;86.99;94.41;80.55;93.51;90.73;84.72;72.25;73.56;
Municipios;1527;Torrelodones;86.05;79.62;76.05;81.49;87.30;90.55;93.25;78.15;87.92;86.69;88.01;86.64;88.39;87.97;86.78;79.70;77.10;55.78;51.93;
Municipios;1533;Torremocha de Jarama;88.37;79.60;80.77;65.26;89.71;78.57;89.23;80.92;87.97;83.03;94.33;81.50;86.01;86.79;88.11;86.43;88.68;79.23;66.04;
Municipios;1548;Torres de la Alameda;81.60;77.37;79.58;81.45;80.07;84.36;83.56;84.62;84.06;87.75;88.58;84.81;85.06;82.39;83.64;84.29;83.68;54.59;46.38;
Municipios;9036;Tres Cantos;86.88;82.81;82.52;85.15;85.35;88.99;88.74;84.09;87.36;84.80;83.58;81.56;81.67;80.02;82.04;82.44;84.57;64.05;60.92;
Municipios;1551;Valdaracete;96.30;87.27;86.84;90.57;90.57;94.83;96.69;92.11;90.28;98.14;96.19;90.79;90.32;93.90;88.10;91.38;89.74;67.53;62.96;
Municipios;1564;Valdeavero;86.62;76.43;80.48;69.66;82.42;89.59;81.15;73.08;82.14;77.44;83.69;73.95;74.55;77.51;84.00;77.03;70.59;43.56;38.57;
Municipios;1570;Valdelaguna;94.74;89.52;91.87;88.66;94.81;100.00;88.57;85.71;94.12;97.37;99.43;98.86;98.47;97.50;83.78;96.15;86.76;69.23;68.75;
Municipios;1586;Valdemanco;84.85;92.00;90.14;80.39;93.62;78.26;100.00;83.33;96.00;87.93;84.21;92.73;92.86;73.97;69.39;84.21;78.00;52.27;36.67;
Municipios;1599;Valdemaqueda;95.95;82.98;90.80;89.55;100.00;93.10;94.74;96.67;93.06;92.65;91.55;98.86;90.16;90.57;93.02;87.78;87.69;49.18;36.90;
Municipios;1603;Valdemorillo;91.56;85.11;88.07;87.36;87.80;90.05;88.36;77.36;85.41;85.69;85.48;85.02;88.36;84.75;85.75;78.02;83.16;44.12;47.51;
Municipios;1610;Valdemoro;90.38;85.80;84.73;81.58;85.54;85.61;87.40;82.87;84.60;83.75;86.50;82.59;78.78;76.87;78.46;86.75;91.03;61.78;68.86;
Municipios;1625;Valdeolmos-Alalpardo;87.94;64.18;67.23;76.00;84.43;82.89;84.15;75.36;80.56;89.92;81.86;90.31;95.49;88.88;93.65;90.28;92.87;81.30;72.34;
Municipios;1631;Valdepiélagos;82.69;95.24;93.07;87.50;97.83;84.62;88.24;42.86;82.35;70.83;66.67;67.86;73.68;74.19;71.43;72.73;83.82;68.83;79.71;
Municipios;1646;Valdetorres de Jarama;81.54;78.70;79.82;77.34;87.61;84.06;73.59;81.75;84.26;81.13;77.52;80.78;73.90;76.76;77.30;83.16;78.79;56.75;40.72;
Municipios;1659;Valdilecha;86.51;76.11;78.95;79.15;80.60;84.43;87.96;74.55;75.77;81.21;85.09;85.77;85.06;86.86;85.74;79.60;79.89;67.39;66.51;
Municipios;1662;Valverde de Alcalá;89.47;75.00;92.59;78.46;95.12;79.49;84.48;76.47;87.10;84.62;99.74;98.21;95.03;95.31;89.55;100.00;96.08;94.69;95.40;
Municipios;1678;Velilla de San Antonio;78.18;64.36;68.87;71.05;81.17;83.02;81.19;81.59;83.10;81.80;81.58;77.54;78.36;75.88;80.77;80.15;80.57;35.45;21.27;
Municipios;1684;Vellón (El);97.89;88.59;88.81;85.71;97.65;85.85;90.63;72.62;83.64;68.75;61.29;61.11;88.46;79.17;85.71;92.31;86.17;55.68;53.57;
Municipios;1697;Venturada;93.04;90.82;86.16;81.75;85.96;78.74;89.08;76.55;77.32;91.54;82.42;88.08;88.55;63.30;41.73;80.29;89.14;42.99;33.95;
Municipios;1718;Villa del Prado;93.65;87.05;87.44;91.64;94.06;93.84;90.60;91.73;92.66;90.77;90.65;84.05;94.55;91.26;89.63;90.46;90.50;52.27;44.97;
Municipios;1701;Villaconejos;95.74;87.96;86.66;86.52;89.82;91.32;94.61;93.47;90.14;92.99;91.45;91.62;95.25;92.82;94.44;92.18;86.26;55.61;64.82;
Municipios;1723;Villalbilla;86.02;82.57;85.35;85.97;87.03;86.47;89.15;84.05;85.20;87.40;86.20;85.78;82.72;81.91;87.54;82.00;79.62;50.10;54.31;
Municipios;1739;Villamanrique de Tajo;96.36;90.28;77.61;88.37;94.55;92.44;98.31;95.31;94.87;90.20;95.77;97.44;95.21;94.89;97.84;98.40;96.14;35.94;23.54;
Municipios;1744;Villamanta;86.34;78.95;77.24;83.24;82.23;88.08;87.02;79.73;87.80;89.43;82.91;87.44;87.92;91.59;88.11;93.95;90.09;57.05;58.45;
Municipios;1757;Villamantilla;95.98;87.58;84.00;91.67;81.82;85.59;92.31;83.52;89.80;93.26;85.07;84.40;87.83;85.90;83.70;90.77;80.77;47.69;22.02;
Municipios;1782;Villanueva de Perales;84.91;72.67;72.32;70.85;79.28;80.79;81.66;78.04;82.22;85.96;83.87;93.01;76.52;75.00;76.79;80.19;85.03;82.67;77.52;
Municipios;1760;Villanueva de la Cañada;81.59;77.80;82.20;80.39;80.07;83.63;82.76;69.63;80.17;77.16;78.74;77.73;76.70;76.37;80.34;74.42;70.92;34.78;27.04;
Municipios;1776;Villanueva del Pardillo;84.91;74.14;78.01;77.19;74.76;82.49;84.73;64.96;71.49;73.41;72.82;72.86;70.74;68.12;77.91;74.29;74.62;43.32;45.63;
Municipios;1795;Villar del Olmo;82.47;68.56;74.73;84.01;89.30;86.43;88.53;84.62;89.47;89.82;82.64;80.54;82.48;68.64;80.50;77.37;81.88;45.33;28.00;
Municipios;1809;Villarejo de Salvanés;89.14;84.57;84.17;86.72;89.77;93.69;95.72;94.97;96.82;96.24;95.55;96.59;95.68;93.44;93.53;95.95;94.19;70.96;68.73;
Municipios;1816;Villaviciosa de Odón;83.27;78.40;78.93;78.11;79.09;81.97;89.41;82.19;88.75;86.83;83.97;83.92;82.83;78.87;87.18;78.23;80.75;42.69;46.54;
Municipios;1821;Villavieja del Lozoya;86.67;82.61;90.00;85.00;95.65;94.74;100.00;90.00;91.67;86.21;100.00;80.95;96.67;89.47;100.00;97.06;82.76;87.50;67.74;
Municipios;1837;Zarzalejo;85.51;74.53;80.95;87.40;86.70;89.16;94.61;80.19;87.50;83.22;85.53;77.78;93.53;89.11;89.08;91.16;78.61;61.21;74.66;
Notas;
Los contratos se contabilizan en función de la ubicación del municipio donde se sitúa el centro de trabajo.;
